code,ring_type,area,date,year,month,quarter,nominal_price,strata_title,year_y,month ,year2,CPI_quarter2,real_price
200,Middle Ring,Auburn,2004-09-01,2004,9,2004Q3,400.0,all dwelling,2004-06-01,6,2004,71.1,680.0
200,Middle Ring,Auburn,2004-12-01,2004,12,2004Q4,429.0,all dwelling,2004-06-01,6,2004,71.1,729.3
200,Middle Ring,Auburn,2005-03-01,2005,3,2005Q1,400.0,all dwelling,2005-06-01,6,2005,73.7,656.0
200,Middle Ring,Auburn,2005-06-01,2005,6,2005Q2,412.0,all dwelling,2005-06-01,6,2005,73.7,675.68
200,Middle Ring,Auburn,2005-09-01,2005,9,2005Q3,390.0,all dwelling,2005-06-01,6,2005,73.7,639.5999999999999
200,Middle Ring,Auburn,2005-12-01,2005,12,2005Q4,415.0,all dwelling,2005-06-01,6,2005,73.7,680.5999999999999
200,Middle Ring,Auburn,2006-03-01,2006,3,2006Q1,370.0,all dwelling,2006-06-01,6,2006,75.6,592.0
200,Middle Ring,Auburn,2006-06-01,2006,6,2006Q2,395.0,all dwelling,2006-06-01,6,2006,75.6,632.0
200,Middle Ring,Auburn,2006-09-01,2006,9,2006Q3,385.0,all dwelling,2006-06-01,6,2006,75.6,616.0
200,Middle Ring,Auburn,2006-12-01,2006,12,2006Q4,405.0,all dwelling,2006-06-01,6,2006,75.6,648.0
200,Middle Ring,Auburn,2007-03-01,2007,3,2007Q1,385.0,all dwelling,2007-06-01,6,2007,77.9,596.75
200,Middle Ring,Auburn,2007-06-01,2007,6,2007Q2,375.0,all dwelling,2007-06-01,6,2007,77.9,581.25
200,Middle Ring,Auburn,2007-09-01,2007,9,2007Q3,410.0,all dwelling,2007-06-01,6,2007,77.9,635.5
200,Middle Ring,Auburn,2007-12-01,2007,12,2007Q4,380.0,all dwelling,2007-06-01,6,2007,77.9,589.0
200,Middle Ring,Auburn,2008-03-01,2008,3,2008Q1,370.0,all dwelling,2008-06-01,6,2008,82.4,540.1999999999999
200,Middle Ring,Auburn,2008-06-01,2008,6,2008Q2,388.0,all dwelling,2008-06-01,6,2008,82.4,566.48
200,Middle Ring,Auburn,2008-09-01,2008,9,2008Q3,375.0,all dwelling,2008-06-01,6,2008,82.4,547.5
200,Middle Ring,Auburn,2008-12-01,2008,12,2008Q4,385.0,all dwelling,2008-06-01,6,2008,82.4,562.1
200,Middle Ring,Auburn,2009-03-01,2009,3,2009Q1,398.0,all dwelling,2009-06-01,6,2009,86.9,553.2199999999999
200,Middle Ring,Auburn,2009-06-01,2009,6,2009Q2,405.0,all dwelling,2009-06-01,6,2009,86.9,562.9499999999999
200,Middle Ring,Auburn,2009-09-01,2009,9,2009Q3,445.0,all dwelling,2009-06-01,6,2009,86.9,618.55
200,Middle Ring,Auburn,2009-12-01,2009,12,2009Q4,450.0,all dwelling,2009-06-01,6,2009,86.9,625.5
200,Middle Ring,Auburn,2010-03-01,2010,3,2010Q1,435.0,all dwelling,2010-06-01,6,2010,92.1,569.85
200,Middle Ring,Auburn,2010-06-01,2010,6,2010Q2,491.0,all dwelling,2010-06-01,6,2010,92.1,643.21
200,Middle Ring,Auburn,2010-09-01,2010,9,2010Q3,465.0,all dwelling,2010-06-01,6,2010,92.1,609.15
200,Middle Ring,Auburn,2010-12-01,2010,12,2010Q4,497.0,all dwelling,2010-06-01,6,2010,92.1,651.07
200,Middle Ring,Auburn,2011-03-01,2011,3,2011Q1,431.0,all dwelling,2011-06-01,6,2011,96.8,538.75
200,Middle Ring,Auburn,2011-06-01,2011,6,2011Q2,475.0,all dwelling,2011-06-01,6,2011,96.8,593.75
200,Middle Ring,Auburn,2011-09-01,2011,9,2011Q3,470.0,all dwelling,2011-06-01,6,2011,96.8,587.5
200,Middle Ring,Auburn,2011-12-01,2011,12,2011Q4,450.0,all dwelling,2011-06-01,6,2011,96.8,562.5
200,Middle Ring,Auburn,2012-03-01,2012,3,2012Q1,512.0,all dwelling,2012-06-01,6,2012,101.0,609.28
200,Middle Ring,Auburn,2012-06-01,2012,6,2012Q2,500.0,all dwelling,2012-06-01,6,2012,101.0,595.0
200,Middle Ring,Auburn,2012-09-01,2012,9,2012Q3,475.0,all dwelling,2012-06-01,6,2012,101.0,565.25
200,Middle Ring,Auburn,2012-12-01,2012,12,2012Q4,518.0,all dwelling,2012-06-01,6,2012,101.0,616.42
200,Middle Ring,Auburn,2013-03-01,2013,3,2013Q1,538.0,all dwelling,2013-06-01,6,2013,106.6,607.9399999999999
200,Middle Ring,Auburn,2013-06-01,2013,6,2013Q2,536.0,all dwelling,2013-06-01,6,2013,106.6,605.68
200,Middle Ring,Auburn,2013-09-01,2013,9,2013Q3,555.0,all dwelling,2013-06-01,6,2013,106.6,627.15
200,Middle Ring,Auburn,2013-12-01,2013,12,2013Q4,550.0,all dwelling,2013-06-01,6,2013,106.6,621.4999999999999
200,Middle Ring,Auburn,2014-03-01,2014,3,2014Q1,540.0,all dwelling,2014-06-01,6,2014,110.8,588.6
200,Middle Ring,Auburn,2014-06-01,2014,6,2014Q2,582.0,all dwelling,2014-06-01,6,2014,110.8,634.38
200,Middle Ring,Auburn,2014-09-01,2014,9,2014Q3,615.0,all dwelling,2014-06-01,6,2014,110.8,670.35
200,Middle Ring,Auburn,2014-12-01,2014,12,2014Q4,660.0,all dwelling,2014-06-01,6,2014,110.8,719.4000000000001
200,Middle Ring,Auburn,2015-03-01,2015,3,2015Q1,650.0,all dwelling,2015-06-01,6,2015,114.9,682.5
200,Middle Ring,Auburn,2015-06-01,2015,6,2015Q2,675.0,all dwelling,2015-06-01,6,2015,114.9,708.75
200,Middle Ring,Auburn,2015-09-01,2015,9,2015Q3,665.0,all dwelling,2015-06-01,6,2015,114.9,698.25
200,Middle Ring,Auburn,2015-12-01,2015,12,2015Q4,710.0,all dwelling,2015-06-01,6,2015,114.9,745.5
200,Middle Ring,Auburn,2016-03-01,2016,3,2016Q1,670.0,all dwelling,2016-06-01,6,2016,116.7,690.1
200,Middle Ring,Auburn,2016-06-01,2016,6,2016Q2,705.0,all dwelling,2016-06-01,6,2016,116.7,726.15
200,Middle Ring,Auburn,2016-09-01,2016,9,2016Q3,706.0,all dwelling,2016-06-01,6,2016,116.7,727.1800000000001
200,Middle Ring,Auburn,2016-12-01,2016,12,2016Q4,698.0,all dwelling,2016-06-01,6,2016,116.7,718.94
200,Middle Ring,Auburn,2017-03-01,2017,3,2017Q1,675.0,all dwelling,2017-06-01,6,2017,120.6,675.0
350,Middle Ring,Bankstown,1991-03-01,1991,3,1991Q1,160.0,all dwelling,1991-06-01,6,1991,57.2,337.59999999999997
350,Middle Ring,Bankstown,1991-06-01,1991,6,1991Q2,154.0,all dwelling,1991-06-01,6,1991,57.2,324.94
350,Middle Ring,Bankstown,1991-09-01,1991,9,1991Q3,155.0,all dwelling,1991-06-01,6,1991,57.2,327.04999999999995
350,Middle Ring,Bankstown,1991-12-01,1991,12,1991Q4,155.0,all dwelling,1991-06-01,6,1991,57.2,327.04999999999995
350,Middle Ring,Bankstown,1992-03-01,1992,3,1992Q1,157.0,all dwelling,1992-06-01,6,1992,54.0,350.11
350,Middle Ring,Bankstown,1992-06-01,1992,6,1992Q2,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
350,Middle Ring,Bankstown,1992-09-01,1992,9,1992Q3,157.0,all dwelling,1992-06-01,6,1992,54.0,350.11
350,Middle Ring,Bankstown,1992-12-01,1992,12,1992Q4,160.0,all dwelling,1992-06-01,6,1992,54.0,356.8
350,Middle Ring,Bankstown,1993-03-01,1993,3,1993Q1,163.0,all dwelling,1993-06-01,6,1993,53.7,366.75
350,Middle Ring,Bankstown,1993-06-01,1993,6,1993Q2,162.0,all dwelling,1993-06-01,6,1993,53.7,364.5
350,Middle Ring,Bankstown,1993-09-01,1993,9,1993Q3,165.0,all dwelling,1993-06-01,6,1993,53.7,371.25
350,Middle Ring,Bankstown,1993-12-01,1993,12,1993Q4,163.0,all dwelling,1993-06-01,6,1993,53.7,366.75
350,Middle Ring,Bankstown,1994-03-01,1994,3,1994Q1,168.0,all dwelling,1994-06-01,6,1994,53.5,378.0
350,Middle Ring,Bankstown,1994-06-01,1994,6,1994Q2,170.0,all dwelling,1994-06-01,6,1994,53.5,382.5
350,Middle Ring,Bankstown,1994-09-01,1994,9,1994Q3,173.0,all dwelling,1994-06-01,6,1994,53.5,389.25
350,Middle Ring,Bankstown,1994-12-01,1994,12,1994Q4,180.0,all dwelling,1994-06-01,6,1994,53.5,405.0
350,Middle Ring,Bankstown,1995-03-01,1995,3,1995Q1,177.0,all dwelling,1995-06-01,6,1995,59.5,359.30999999999995
350,Middle Ring,Bankstown,1995-06-01,1995,6,1995Q2,179.0,all dwelling,1995-06-01,6,1995,59.5,363.36999999999995
350,Middle Ring,Bankstown,1995-09-01,1995,9,1995Q3,175.0,all dwelling,1995-06-01,6,1995,59.5,355.24999999999994
350,Middle Ring,Bankstown,1995-12-01,1995,12,1995Q4,172.0,all dwelling,1995-06-01,6,1995,59.5,349.15999999999997
350,Middle Ring,Bankstown,1996-03-01,1996,3,1996Q1,175.0,all dwelling,1996-06-01,6,1996,61.4,343.0
350,Middle Ring,Bankstown,1996-06-01,1996,6,1996Q2,177.0,all dwelling,1996-06-01,6,1996,61.4,346.92
350,Middle Ring,Bankstown,1996-09-01,1996,9,1996Q3,175.0,all dwelling,1996-06-01,6,1996,61.4,343.0
350,Middle Ring,Bankstown,1996-12-01,1996,12,1996Q4,177.0,all dwelling,1996-06-01,6,1996,61.4,346.92
350,Middle Ring,Bankstown,1997-03-01,1997,3,1997Q1,185.0,all dwelling,1997-06-01,6,1997,56.8,392.20000000000005
350,Middle Ring,Bankstown,1997-06-01,1997,6,1997Q2,195.0,all dwelling,1997-06-01,6,1997,56.8,413.40000000000003
350,Middle Ring,Bankstown,1997-09-01,1997,9,1997Q3,202.0,all dwelling,1997-06-01,6,1997,56.8,428.24
350,Middle Ring,Bankstown,1997-12-01,1997,12,1997Q4,207.0,all dwelling,1997-06-01,6,1997,56.8,438.84000000000003
350,Middle Ring,Bankstown,1998-03-01,1998,3,1998Q1,219.0,all dwelling,1998-06-01,6,1998,56.6,466.46999999999997
350,Middle Ring,Bankstown,1998-06-01,1998,6,1998Q2,225.0,all dwelling,1998-06-01,6,1998,56.6,479.25
350,Middle Ring,Bankstown,1998-09-01,1998,9,1998Q3,219.0,all dwelling,1998-06-01,6,1998,56.6,466.46999999999997
350,Middle Ring,Bankstown,1998-12-01,1998,12,1998Q4,225.0,all dwelling,1998-06-01,6,1998,56.6,479.25
350,Middle Ring,Bankstown,1999-03-01,1999,3,1999Q1,232.0,all dwelling,1999-06-01,6,1999,58.2,480.23999999999995
350,Middle Ring,Bankstown,1999-06-01,1999,6,1999Q2,238.0,all dwelling,1999-06-01,6,1999,58.2,492.65999999999997
350,Middle Ring,Bankstown,1999-09-01,1999,9,1999Q3,245.0,all dwelling,1999-06-01,6,1999,58.2,507.15
350,Middle Ring,Bankstown,1999-12-01,1999,12,1999Q4,250.0,all dwelling,1999-06-01,6,1999,58.2,517.5
350,Middle Ring,Bankstown,2000-03-01,2000,3,2000Q1,250.0,all dwelling,2000-06-01,6,2000,61.2,492.5
350,Middle Ring,Bankstown,2000-06-01,2000,6,2000Q2,255.0,all dwelling,2000-06-01,6,2000,61.2,502.34999999999997
350,Middle Ring,Bankstown,2000-09-01,2000,9,2000Q3,255.0,all dwelling,2000-06-01,6,2000,61.2,502.34999999999997
350,Middle Ring,Bankstown,2000-12-01,2000,12,2000Q4,259.0,all dwelling,2000-06-01,6,2000,61.2,510.23
350,Middle Ring,Bankstown,2001-03-01,2001,3,2001Q1,267.0,all dwelling,2001-06-01,6,2001,65.4,491.28000000000003
350,Middle Ring,Bankstown,2001-06-01,2001,6,2001Q2,275.0,all dwelling,2001-06-01,6,2001,65.4,506.0
350,Middle Ring,Bankstown,2001-09-01,2001,9,2001Q3,285.0,all dwelling,2001-06-01,6,2001,65.4,524.4
350,Middle Ring,Bankstown,2001-12-01,2001,12,2001Q4,300.0,all dwelling,2001-06-01,6,2001,65.4,552.0
350,Middle Ring,Bankstown,2002-03-01,2002,3,2002Q1,325.0,all dwelling,2002-06-01,6,2002,67.2,581.75
350,Middle Ring,Bankstown,2002-06-01,2002,6,2002Q2,338.0,all dwelling,2002-06-01,6,2002,67.2,605.02
350,Middle Ring,Bankstown,2002-09-01,2002,9,2002Q3,350.0,all dwelling,2002-06-01,6,2002,67.2,626.5
350,Middle Ring,Bankstown,2002-12-01,2002,12,2002Q4,369.0,all dwelling,2002-06-01,6,2002,67.2,660.51
350,Middle Ring,Bankstown,2003-03-01,2003,3,2003Q1,385.0,all dwelling,2003-06-01,6,2003,68.9,673.75
350,Middle Ring,Bankstown,2003-06-01,2003,6,2003Q2,398.0,all dwelling,2003-06-01,6,2003,68.9,696.5
350,Middle Ring,Bankstown,2003-09-01,2003,9,2003Q3,410.0,all dwelling,2003-06-01,6,2003,68.9,717.5
350,Middle Ring,Bankstown,2003-12-01,2003,12,2003Q4,425.0,all dwelling,2003-06-01,6,2003,68.9,743.75
350,Middle Ring,Bankstown,2004-03-01,2004,3,2004Q1,430.0,all dwelling,2004-06-01,6,2004,71.1,731.0
350,Middle Ring,Bankstown,2004-06-01,2004,6,2004Q2,425.0,all dwelling,2004-06-01,6,2004,71.1,722.5
350,Middle Ring,Bankstown,2004-09-01,2004,9,2004Q3,420.0,all dwelling,2004-06-01,6,2004,71.1,714.0
350,Middle Ring,Bankstown,2004-12-01,2004,12,2004Q4,420.0,all dwelling,2004-06-01,6,2004,71.1,714.0
350,Middle Ring,Bankstown,2005-03-01,2005,3,2005Q1,410.0,all dwelling,2005-06-01,6,2005,73.7,672.4
350,Middle Ring,Bankstown,2005-06-01,2005,6,2005Q2,403.0,all dwelling,2005-06-01,6,2005,73.7,660.92
350,Middle Ring,Bankstown,2005-09-01,2005,9,2005Q3,395.0,all dwelling,2005-06-01,6,2005,73.7,647.8
350,Middle Ring,Bankstown,2005-12-01,2005,12,2005Q4,398.0,all dwelling,2005-06-01,6,2005,73.7,652.7199999999999
350,Middle Ring,Bankstown,2006-03-01,2006,3,2006Q1,395.0,all dwelling,2006-06-01,6,2006,75.6,632.0
350,Middle Ring,Bankstown,2006-06-01,2006,6,2006Q2,400.0,all dwelling,2006-06-01,6,2006,75.6,640.0
350,Middle Ring,Bankstown,2006-09-01,2006,9,2006Q3,400.0,all dwelling,2006-06-01,6,2006,75.6,640.0
350,Middle Ring,Bankstown,2006-12-01,2006,12,2006Q4,380.0,all dwelling,2006-06-01,6,2006,75.6,608.0
350,Middle Ring,Bankstown,2007-03-01,2007,3,2007Q1,380.0,all dwelling,2007-06-01,6,2007,77.9,589.0
350,Middle Ring,Bankstown,2007-06-01,2007,6,2007Q2,377.0,all dwelling,2007-06-01,6,2007,77.9,584.35
350,Middle Ring,Bankstown,2007-09-01,2007,9,2007Q3,399.0,all dwelling,2007-06-01,6,2007,77.9,618.45
350,Middle Ring,Bankstown,2007-12-01,2007,12,2007Q4,396.0,all dwelling,2007-06-01,6,2007,77.9,613.8000000000001
350,Middle Ring,Bankstown,2008-03-01,2008,3,2008Q1,390.0,all dwelling,2008-06-01,6,2008,82.4,569.4
350,Middle Ring,Bankstown,2008-06-01,2008,6,2008Q2,375.0,all dwelling,2008-06-01,6,2008,82.4,547.5
350,Middle Ring,Bankstown,2008-09-01,2008,9,2008Q3,375.0,all dwelling,2008-06-01,6,2008,82.4,547.5
350,Middle Ring,Bankstown,2008-12-01,2008,12,2008Q4,385.0,all dwelling,2008-06-01,6,2008,82.4,562.1
350,Middle Ring,Bankstown,2009-03-01,2009,3,2009Q1,370.0,all dwelling,2009-06-01,6,2009,86.9,514.3
350,Middle Ring,Bankstown,2009-06-01,2009,6,2009Q2,400.0,all dwelling,2009-06-01,6,2009,86.9,556.0
350,Middle Ring,Bankstown,2009-09-01,2009,9,2009Q3,415.0,all dwelling,2009-06-01,6,2009,86.9,576.8499999999999
350,Middle Ring,Bankstown,2009-12-01,2009,12,2009Q4,435.0,all dwelling,2009-06-01,6,2009,86.9,604.65
350,Middle Ring,Bankstown,2010-03-01,2010,3,2010Q1,440.0,all dwelling,2010-06-01,6,2010,92.1,576.4
350,Middle Ring,Bankstown,2010-06-01,2010,6,2010Q2,468.0,all dwelling,2010-06-01,6,2010,92.1,613.08
350,Middle Ring,Bankstown,2010-09-01,2010,9,2010Q3,480.0,all dwelling,2010-06-01,6,2010,92.1,628.8000000000001
350,Middle Ring,Bankstown,2010-12-01,2010,12,2010Q4,480.0,all dwelling,2010-06-01,6,2010,92.1,628.8000000000001
350,Middle Ring,Bankstown,2011-03-01,2011,3,2011Q1,480.0,all dwelling,2011-06-01,6,2011,96.8,600.0
350,Middle Ring,Bankstown,2011-06-01,2011,6,2011Q2,490.0,all dwelling,2011-06-01,6,2011,96.8,612.5
350,Middle Ring,Bankstown,2011-09-01,2011,9,2011Q3,490.0,all dwelling,2011-06-01,6,2011,96.8,612.5
350,Middle Ring,Bankstown,2011-12-01,2011,12,2011Q4,470.0,all dwelling,2011-06-01,6,2011,96.8,587.5
350,Middle Ring,Bankstown,2012-03-01,2012,3,2012Q1,510.0,all dwelling,2012-06-01,6,2012,101.0,606.9
350,Middle Ring,Bankstown,2012-06-01,2012,6,2012Q2,515.0,all dwelling,2012-06-01,6,2012,101.0,612.85
350,Middle Ring,Bankstown,2012-09-01,2012,9,2012Q3,505.0,all dwelling,2012-06-01,6,2012,101.0,600.9499999999999
350,Middle Ring,Bankstown,2012-12-01,2012,12,2012Q4,535.0,all dwelling,2012-06-01,6,2012,101.0,636.65
350,Middle Ring,Bankstown,2013-03-01,2013,3,2013Q1,520.0,all dwelling,2013-06-01,6,2013,106.6,587.5999999999999
350,Middle Ring,Bankstown,2013-06-01,2013,6,2013Q2,550.0,all dwelling,2013-06-01,6,2013,106.6,621.4999999999999
350,Middle Ring,Bankstown,2013-09-01,2013,9,2013Q3,570.0,all dwelling,2013-06-01,6,2013,106.6,644.0999999999999
350,Middle Ring,Bankstown,2013-12-01,2013,12,2013Q4,600.0,all dwelling,2013-06-01,6,2013,106.6,677.9999999999999
350,Middle Ring,Bankstown,2014-03-01,2014,3,2014Q1,610.0,all dwelling,2014-06-01,6,2014,110.8,664.9000000000001
350,Middle Ring,Bankstown,2014-06-01,2014,6,2014Q2,650.0,all dwelling,2014-06-01,6,2014,110.8,708.5
350,Middle Ring,Bankstown,2014-09-01,2014,9,2014Q3,660.0,all dwelling,2014-06-01,6,2014,110.8,719.4000000000001
350,Middle Ring,Bankstown,2014-12-01,2014,12,2014Q4,708.0,all dwelling,2014-06-01,6,2014,110.8,771.72
350,Middle Ring,Bankstown,2015-03-01,2015,3,2015Q1,720.0,all dwelling,2015-06-01,6,2015,114.9,756.0
350,Middle Ring,Bankstown,2015-06-01,2015,6,2015Q2,772.0,all dwelling,2015-06-01,6,2015,114.9,810.6
350,Middle Ring,Bankstown,2015-09-01,2015,9,2015Q3,820.0,all dwelling,2015-06-01,6,2015,114.9,861.0
350,Middle Ring,Bankstown,2015-12-01,2015,12,2015Q4,810.0,all dwelling,2015-06-01,6,2015,114.9,850.5
350,Middle Ring,Bankstown,2016-03-01,2016,3,2016Q1,820.0,all dwelling,2016-06-01,6,2016,116.7,844.6
350,Middle Ring,Bankstown,2016-06-01,2016,6,2016Q2,807.0,all dwelling,2016-06-01,6,2016,116.7,831.21
350,Middle Ring,Bankstown,2016-09-01,2016,9,2016Q3,836.0,all dwelling,2016-06-01,6,2016,116.7,861.08
350,Middle Ring,Bankstown,2016-12-01,2016,12,2016Q4,875.0,all dwelling,2016-06-01,6,2016,116.7,901.25
350,Middle Ring,Bankstown,2017-03-01,2017,3,2017Q1,850.0,all dwelling,2017-06-01,6,2017,120.6,850.0
1300,Middle Ring,Burwood,1991-03-01,1991,3,1991Q1,145.5,all dwelling,1991-06-01,6,1991,57.2,307.005
1300,Middle Ring,Burwood,1991-06-01,1991,6,1991Q2,145.5,all dwelling,1991-06-01,6,1991,57.2,307.005
1300,Middle Ring,Burwood,1991-09-01,1991,9,1991Q3,145.5,all dwelling,1991-06-01,6,1991,57.2,307.005
1300,Middle Ring,Burwood,1991-12-01,1991,12,1991Q4,145.5,all dwelling,1991-06-01,6,1991,57.2,307.005
1300,Middle Ring,Burwood,1992-03-01,1992,3,1992Q1,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
1300,Middle Ring,Burwood,1992-06-01,1992,6,1992Q2,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
1300,Middle Ring,Burwood,1992-09-01,1992,9,1992Q3,158.0,all dwelling,1992-06-01,6,1992,54.0,352.34
1300,Middle Ring,Burwood,1992-12-01,1992,12,1992Q4,200.0,all dwelling,1992-06-01,6,1992,54.0,446.0
1300,Middle Ring,Burwood,1993-03-01,1993,3,1993Q1,193.0,all dwelling,1993-06-01,6,1993,53.7,434.25
1300,Middle Ring,Burwood,1993-06-01,1993,6,1993Q2,212.0,all dwelling,1993-06-01,6,1993,53.7,477.0
1300,Middle Ring,Burwood,1993-09-01,1993,9,1993Q3,190.0,all dwelling,1993-06-01,6,1993,53.7,427.5
1300,Middle Ring,Burwood,1993-12-01,1993,12,1993Q4,198.0,all dwelling,1993-06-01,6,1993,53.7,445.5
1300,Middle Ring,Burwood,1994-03-01,1994,3,1994Q1,215.0,all dwelling,1994-06-01,6,1994,53.5,483.75
1300,Middle Ring,Burwood,1994-06-01,1994,6,1994Q2,242.0,all dwelling,1994-06-01,6,1994,53.5,544.5
1300,Middle Ring,Burwood,1994-09-01,1994,9,1994Q3,228.0,all dwelling,1994-06-01,6,1994,53.5,513.0
1300,Middle Ring,Burwood,1994-12-01,1994,12,1994Q4,259.0,all dwelling,1994-06-01,6,1994,53.5,582.75
1300,Middle Ring,Burwood,1995-03-01,1995,3,1995Q1,230.0,all dwelling,1995-06-01,6,1995,59.5,466.9
1300,Middle Ring,Burwood,1995-06-01,1995,6,1995Q2,216.0,all dwelling,1995-06-01,6,1995,59.5,438.47999999999996
1300,Middle Ring,Burwood,1995-09-01,1995,9,1995Q3,227.0,all dwelling,1995-06-01,6,1995,59.5,460.80999999999995
1300,Middle Ring,Burwood,1995-12-01,1995,12,1995Q4,233.0,all dwelling,1995-06-01,6,1995,59.5,472.98999999999995
1300,Middle Ring,Burwood,1996-03-01,1996,3,1996Q1,220.0,all dwelling,1996-06-01,6,1996,61.4,431.2
1300,Middle Ring,Burwood,1996-06-01,1996,6,1996Q2,215.0,all dwelling,1996-06-01,6,1996,61.4,421.4
1300,Middle Ring,Burwood,1996-09-01,1996,9,1996Q3,217.0,all dwelling,1996-06-01,6,1996,61.4,425.32
1300,Middle Ring,Burwood,1996-12-01,1996,12,1996Q4,242.0,all dwelling,1996-06-01,6,1996,61.4,474.32
1300,Middle Ring,Burwood,1997-03-01,1997,3,1997Q1,264.0,all dwelling,1997-06-01,6,1997,56.8,559.6800000000001
1300,Middle Ring,Burwood,1997-06-01,1997,6,1997Q2,270.0,all dwelling,1997-06-01,6,1997,56.8,572.4
1300,Middle Ring,Burwood,1997-09-01,1997,9,1997Q3,290.0,all dwelling,1997-06-01,6,1997,56.8,614.8000000000001
1300,Middle Ring,Burwood,1997-12-01,1997,12,1997Q4,274.0,all dwelling,1997-06-01,6,1997,56.8,580.88
1300,Middle Ring,Burwood,1998-03-01,1998,3,1998Q1,297.0,all dwelling,1998-06-01,6,1998,56.6,632.61
1300,Middle Ring,Burwood,1998-06-01,1998,6,1998Q2,256.0,all dwelling,1998-06-01,6,1998,56.6,545.28
1300,Middle Ring,Burwood,1998-09-01,1998,9,1998Q3,297.0,all dwelling,1998-06-01,6,1998,56.6,632.61
1300,Middle Ring,Burwood,1998-12-01,1998,12,1998Q4,284.0,all dwelling,1998-06-01,6,1998,56.6,604.92
1300,Middle Ring,Burwood,1999-03-01,1999,3,1999Q1,285.0,all dwelling,1999-06-01,6,1999,58.2,589.9499999999999
1300,Middle Ring,Burwood,1999-06-01,1999,6,1999Q2,310.0,all dwelling,1999-06-01,6,1999,58.2,641.6999999999999
1300,Middle Ring,Burwood,1999-09-01,1999,9,1999Q3,320.0,all dwelling,1999-06-01,6,1999,58.2,662.4
1300,Middle Ring,Burwood,1999-12-01,1999,12,1999Q4,337.0,all dwelling,1999-06-01,6,1999,58.2,697.5899999999999
1300,Middle Ring,Burwood,2000-03-01,2000,3,2000Q1,340.0,all dwelling,2000-06-01,6,2000,61.2,669.8
1300,Middle Ring,Burwood,2000-06-01,2000,6,2000Q2,350.0,all dwelling,2000-06-01,6,2000,61.2,689.5
1300,Middle Ring,Burwood,2000-09-01,2000,9,2000Q3,340.0,all dwelling,2000-06-01,6,2000,61.2,669.8
1300,Middle Ring,Burwood,2000-12-01,2000,12,2000Q4,345.0,all dwelling,2000-06-01,6,2000,61.2,679.65
1300,Middle Ring,Burwood,2001-03-01,2001,3,2001Q1,337.0,all dwelling,2001-06-01,6,2001,65.4,620.08
1300,Middle Ring,Burwood,2001-06-01,2001,6,2001Q2,354.0,all dwelling,2001-06-01,6,2001,65.4,651.36
1300,Middle Ring,Burwood,2001-09-01,2001,9,2001Q3,397.0,all dwelling,2001-06-01,6,2001,65.4,730.48
1300,Middle Ring,Burwood,2001-12-01,2001,12,2001Q4,389.0,all dwelling,2001-06-01,6,2001,65.4,715.76
1300,Middle Ring,Burwood,2002-03-01,2002,3,2002Q1,398.0,all dwelling,2002-06-01,6,2002,67.2,712.42
1300,Middle Ring,Burwood,2002-06-01,2002,6,2002Q2,425.0,all dwelling,2002-06-01,6,2002,67.2,760.75
1300,Middle Ring,Burwood,2002-09-01,2002,9,2002Q3,501.0,all dwelling,2002-06-01,6,2002,67.2,896.79
1300,Middle Ring,Burwood,2002-12-01,2002,12,2002Q4,510.0,all dwelling,2002-06-01,6,2002,67.2,912.9
1300,Middle Ring,Burwood,2003-03-01,2003,3,2003Q1,475.0,all dwelling,2003-06-01,6,2003,68.9,831.25
1300,Middle Ring,Burwood,2003-06-01,2003,6,2003Q2,518.0,all dwelling,2003-06-01,6,2003,68.9,906.5
1300,Middle Ring,Burwood,2003-09-01,2003,9,2003Q3,514.0,all dwelling,2003-06-01,6,2003,68.9,899.5
1300,Middle Ring,Burwood,2003-12-01,2003,12,2003Q4,470.0,all dwelling,2003-06-01,6,2003,68.9,822.5
1300,Middle Ring,Burwood,2004-03-01,2004,3,2004Q1,440.0,all dwelling,2004-06-01,6,2004,71.1,748.0
1300,Middle Ring,Burwood,2004-06-01,2004,6,2004Q2,425.0,all dwelling,2004-06-01,6,2004,71.1,722.5
1300,Middle Ring,Burwood,2004-09-01,2004,9,2004Q3,460.0,all dwelling,2004-06-01,6,2004,71.1,782.0
1300,Middle Ring,Burwood,2004-12-01,2004,12,2004Q4,480.0,all dwelling,2004-06-01,6,2004,71.1,816.0
1300,Middle Ring,Burwood,2005-03-01,2005,3,2005Q1,433.0,all dwelling,2005-06-01,6,2005,73.7,710.12
1300,Middle Ring,Burwood,2005-06-01,2005,6,2005Q2,450.0,all dwelling,2005-06-01,6,2005,73.7,738.0
1300,Middle Ring,Burwood,2005-09-01,2005,9,2005Q3,418.0,all dwelling,2005-06-01,6,2005,73.7,685.52
1300,Middle Ring,Burwood,2005-12-01,2005,12,2005Q4,462.0,all dwelling,2005-06-01,6,2005,73.7,757.68
1300,Middle Ring,Burwood,2006-03-01,2006,3,2006Q1,490.0,all dwelling,2006-06-01,6,2006,75.6,784.0
1300,Middle Ring,Burwood,2006-06-01,2006,6,2006Q2,447.0,all dwelling,2006-06-01,6,2006,75.6,715.2
1300,Middle Ring,Burwood,2006-09-01,2006,9,2006Q3,485.0,all dwelling,2006-06-01,6,2006,75.6,776.0
