code,ring_type,area,date,year,month,quarter,nominal_price,strata title,CPI_quarter2,real_price
8500,Inner Ring,Woollahra,2005-03-01,2005,3,2005Q1,620.0,strata,73.7,1016.8
8500,Inner Ring,Woollahra,2005-06-01,2005,6,2005Q2,640.0,strata,73.7,1049.6
8500,Inner Ring,Woollahra,2005-09-01,2005,9,2005Q3,625.0,strata,73.7,1025.0
8500,Inner Ring,Woollahra,2005-12-01,2005,12,2005Q4,679.0,strata,73.7,1113.56
8500,Inner Ring,Woollahra,2006-03-01,2006,3,2006Q1,663.0,strata,75.6,1060.8
8500,Inner Ring,Woollahra,2006-06-01,2006,6,2006Q2,660.0,strata,75.6,1056.0
8500,Inner Ring,Woollahra,2006-09-01,2006,9,2006Q3,632.0,strata,75.6,1011.2
8500,Inner Ring,Woollahra,2006-12-01,2006,12,2006Q4,660.0,strata,75.6,1056.0
8500,Inner Ring,Woollahra,2007-03-01,2007,3,2007Q1,603.0,strata,77.9,934.65
8500,Inner Ring,Woollahra,2007-06-01,2007,6,2007Q2,646.0,strata,77.9,1001.3000000000001
8500,Inner Ring,Woollahra,2007-09-01,2007,9,2007Q3,652.0,strata,77.9,1010.6
8500,Inner Ring,Woollahra,2007-12-01,2007,12,2007Q4,740.0,strata,77.9,1147.0
8500,Inner Ring,Woollahra,2008-03-01,2008,3,2008Q1,650.0,strata,82.4,949.0
8500,Inner Ring,Woollahra,2008-06-01,2008,6,2008Q2,635.0,strata,82.4,927.1
8500,Inner Ring,Woollahra,2008-09-01,2008,9,2008Q3,646.0,strata,82.4,943.16
8500,Inner Ring,Woollahra,2008-12-01,2008,12,2008Q4,600.0,strata,82.4,876.0
8500,Inner Ring,Woollahra,2009-03-01,2009,3,2009Q1,623.0,strata,86.9,865.9699999999999
8500,Inner Ring,Woollahra,2009-06-01,2009,6,2009Q2,630.0,strata,86.9,875.6999999999999
8500,Inner Ring,Woollahra,2009-09-01,2009,9,2009Q3,650.0,strata,86.9,903.4999999999999
8500,Inner Ring,Woollahra,2009-12-01,2009,12,2009Q4,740.0,strata,86.9,1028.6
8500,Inner Ring,Woollahra,2010-03-01,2010,3,2010Q1,858.0,strata,92.1,1123.98
8500,Inner Ring,Woollahra,2010-06-01,2010,6,2010Q2,807.0,strata,92.1,1057.17
8500,Inner Ring,Woollahra,2010-09-01,2010,9,2010Q3,770.0,strata,92.1,1008.7
8500,Inner Ring,Woollahra,2010-12-01,2010,12,2010Q4,777.0,strata,92.1,1017.87
8500,Inner Ring,Woollahra,2011-03-01,2011,3,2011Q1,680.0,strata,96.8,850.0
8500,Inner Ring,Woollahra,2011-06-01,2011,6,2011Q2,711.0,strata,96.8,888.75
8500,Inner Ring,Woollahra,2011-09-01,2011,9,2011Q3,790.0,strata,96.8,987.5
8500,Inner Ring,Woollahra,2011-12-01,2011,12,2011Q4,750.0,strata,96.8,937.5
8500,Inner Ring,Woollahra,2012-03-01,2012,3,2012Q1,835.0,strata,101.0,993.65
8500,Inner Ring,Woollahra,2012-06-01,2012,6,2012Q2,755.0,strata,101.0,898.4499999999999
8500,Inner Ring,Woollahra,2012-09-01,2012,9,2012Q3,750.0,strata,101.0,892.5
8500,Inner Ring,Woollahra,2012-12-01,2012,12,2012Q4,856.0,strata,101.0,1018.64
8500,Inner Ring,Woollahra,2013-03-01,2013,3,2013Q1,795.0,strata,106.6,898.3499999999999
8500,Inner Ring,Woollahra,2013-06-01,2013,6,2013Q2,812.0,strata,106.6,917.56
8500,Inner Ring,Woollahra,2013-09-01,2013,9,2013Q3,858.0,strata,106.6,969.54
8500,Inner Ring,Woollahra,2013-12-01,2013,12,2013Q4,885.0,strata,106.6,1000.05
8500,Inner Ring,Woollahra,2014-03-01,2014,3,2014Q1,924.0,strata,110.8,1007.1600000000001
8500,Inner Ring,Woollahra,2014-06-01,2014,6,2014Q2,960.0,strata,110.8,1046.4
8500,Inner Ring,Woollahra,2014-09-01,2014,9,2014Q3,970.0,strata,110.8,1057.3000000000002
8500,Inner Ring,Woollahra,2014-12-01,2014,12,2014Q4,1003.0,strata,110.8,1093.27
8500,Inner Ring,Woollahra,2015-03-01,2015,3,2015Q1,1110.0,strata,114.9,1165.5
8500,Inner Ring,Woollahra,2015-06-01,2015,6,2015Q2,1228.0,strata,114.9,1289.4
8500,Inner Ring,Woollahra,2015-09-01,2015,9,2015Q3,1248.0,strata,114.9,1310.4
8500,Inner Ring,Woollahra,2015-12-01,2015,12,2015Q4,1015.0,strata,114.9,1065.75
8500,Inner Ring,Woollahra,2016-03-01,2016,3,2016Q1,1315.0,strata,116.7,1354.45
8500,Inner Ring,Woollahra,2016-06-01,2016,6,2016Q2,1275.0,strata,116.7,1313.25
8500,Inner Ring,Woollahra,2016-09-01,2016,9,2016Q3,1425.0,strata,116.7,1467.75
8500,Inner Ring,Woollahra,2016-12-01,2016,12,2016Q4,1331.0,strata,116.7,1370.93
8500,Inner Ring,Woollahra,2017-03-01,2017,3,2017Q1,1395.0,strata,120.6,1395.0
200,Middle Ring,Auburn,1991-03-01,1991,3,1991Q1,136.0,strata,57.2,286.96
200,Middle Ring,Auburn,1991-06-01,1991,6,1991Q2,136.0,strata,57.2,286.96
200,Middle Ring,Auburn,1991-09-01,1991,9,1991Q3,106.0,strata,57.2,223.66
200,Middle Ring,Auburn,1991-12-01,1991,12,1991Q4,105.0,strata,57.2,221.54999999999998
200,Middle Ring,Auburn,1992-03-01,1992,3,1992Q1,102.0,strata,54.0,227.46
200,Middle Ring,Auburn,1992-06-01,1992,6,1992Q2,94.0,strata,54.0,209.62
200,Middle Ring,Auburn,1992-09-01,1992,9,1992Q3,104.0,strata,54.0,231.92
200,Middle Ring,Auburn,1992-12-01,1992,12,1992Q4,118.0,strata,54.0,263.14
200,Middle Ring,Auburn,1993-03-01,1993,3,1993Q1,108.0,strata,53.7,243.0
200,Middle Ring,Auburn,1993-06-01,1993,6,1993Q2,100.0,strata,53.7,225.0
200,Middle Ring,Auburn,1993-09-01,1993,9,1993Q3,112.0,strata,53.7,252.0
200,Middle Ring,Auburn,1993-12-01,1993,12,1993Q4,123.0,strata,53.7,276.75
200,Middle Ring,Auburn,1994-03-01,1994,3,1994Q1,108.0,strata,53.5,243.0
200,Middle Ring,Auburn,1994-06-01,1994,6,1994Q2,114.0,strata,53.5,256.5
200,Middle Ring,Auburn,1994-09-01,1994,9,1994Q3,125.0,strata,53.5,281.25
200,Middle Ring,Auburn,1994-12-01,1994,12,1994Q4,132.0,strata,53.5,297.0
200,Middle Ring,Auburn,1995-03-01,1995,3,1995Q1,114.0,strata,59.5,231.42
200,Middle Ring,Auburn,1995-06-01,1995,6,1995Q2,110.0,strata,59.5,223.29999999999998
200,Middle Ring,Auburn,1995-09-01,1995,9,1995Q3,114.0,strata,59.5,231.42
200,Middle Ring,Auburn,1995-12-01,1995,12,1995Q4,119.0,strata,59.5,241.56999999999996
200,Middle Ring,Auburn,1996-03-01,1996,3,1996Q1,133.0,strata,61.4,260.68
200,Middle Ring,Auburn,1996-06-01,1996,6,1996Q2,144.0,strata,61.4,282.24
200,Middle Ring,Auburn,1996-09-01,1996,9,1996Q3,131.0,strata,61.4,256.76
200,Middle Ring,Auburn,1996-12-01,1996,12,1996Q4,144.0,strata,61.4,282.24
200,Middle Ring,Auburn,1997-03-01,1997,3,1997Q1,124.0,strata,56.8,262.88
200,Middle Ring,Auburn,1997-06-01,1997,6,1997Q2,138.0,strata,56.8,292.56
200,Middle Ring,Auburn,1997-09-01,1997,9,1997Q3,133.0,strata,56.8,281.96000000000004
200,Middle Ring,Auburn,1997-12-01,1997,12,1997Q4,161.0,strata,56.8,341.32
200,Middle Ring,Auburn,1998-03-01,1998,3,1998Q1,153.0,strata,56.6,325.89
200,Middle Ring,Auburn,1998-06-01,1998,6,1998Q2,175.0,strata,56.6,372.75
200,Middle Ring,Auburn,1998-09-01,1998,9,1998Q3,164.0,strata,56.6,349.32
200,Middle Ring,Auburn,1998-12-01,1998,12,1998Q4,186.0,strata,56.6,396.18
200,Middle Ring,Auburn,1999-03-01,1999,3,1999Q1,166.0,strata,58.2,343.61999999999995
200,Middle Ring,Auburn,1999-06-01,1999,6,1999Q2,180.0,strata,58.2,372.59999999999997
200,Middle Ring,Auburn,1999-09-01,1999,9,1999Q3,238.0,strata,58.2,492.65999999999997
200,Middle Ring,Auburn,1999-12-01,1999,12,1999Q4,237.0,strata,58.2,490.59
200,Middle Ring,Auburn,2000-03-01,2000,3,2000Q1,203.0,strata,61.2,399.90999999999997
200,Middle Ring,Auburn,2000-06-01,2000,6,2000Q2,196.0,strata,61.2,386.12
200,Middle Ring,Auburn,2000-09-01,2000,9,2000Q3,170.0,strata,61.2,334.9
200,Middle Ring,Auburn,2000-12-01,2000,12,2000Q4,168.0,strata,61.2,330.96
200,Middle Ring,Auburn,2001-03-01,2001,3,2001Q1,201.0,strata,65.4,369.84000000000003
200,Middle Ring,Auburn,2001-06-01,2001,6,2001Q2,239.0,strata,65.4,439.76
200,Middle Ring,Auburn,2001-09-01,2001,9,2001Q3,290.0,strata,65.4,533.6
200,Middle Ring,Auburn,2001-12-01,2001,12,2001Q4,311.0,strata,65.4,572.24
200,Middle Ring,Auburn,2002-03-01,2002,3,2002Q1,313.0,strata,67.2,560.27
200,Middle Ring,Auburn,2002-06-01,2002,6,2002Q2,320.0,strata,67.2,572.8
200,Middle Ring,Auburn,2002-09-01,2002,9,2002Q3,316.0,strata,67.2,565.64
200,Middle Ring,Auburn,2002-12-01,2002,12,2002Q4,330.0,strata,67.2,590.7
200,Middle Ring,Auburn,2003-03-01,2003,3,2003Q1,344.0,strata,68.9,602.0
200,Middle Ring,Auburn,2003-06-01,2003,6,2003Q2,340.0,strata,68.9,595.0
200,Middle Ring,Auburn,2003-09-01,2003,9,2003Q3,357.0,strata,68.9,624.75
200,Middle Ring,Auburn,2003-12-01,2003,12,2003Q4,375.0,strata,68.9,656.25
200,Middle Ring,Auburn,2004-03-01,2004,3,2004Q1,335.0,strata,71.1,569.5
200,Middle Ring,Auburn,2004-06-01,2004,6,2004Q2,379.0,strata,71.1,644.3
200,Middle Ring,Auburn,2004-09-01,2004,9,2004Q3,380.0,strata,71.1,646.0
200,Middle Ring,Auburn,2004-12-01,2004,12,2004Q4,408.0,strata,71.1,693.6
200,Middle Ring,Auburn,2005-03-01,2005,3,2005Q1,388.0,strata,73.7,636.3199999999999
200,Middle Ring,Auburn,2005-06-01,2005,6,2005Q2,370.0,strata,73.7,606.8
200,Middle Ring,Auburn,2005-09-01,2005,9,2005Q3,360.0,strata,73.7,590.4
200,Middle Ring,Auburn,2005-12-01,2005,12,2005Q4,395.0,strata,73.7,647.8
200,Middle Ring,Auburn,2006-03-01,2006,3,2006Q1,330.0,strata,75.6,528.0
200,Middle Ring,Auburn,2006-06-01,2006,6,2006Q2,369.0,strata,75.6,590.4
200,Middle Ring,Auburn,2006-09-01,2006,9,2006Q3,324.0,strata,75.6,518.4
200,Middle Ring,Auburn,2006-12-01,2006,12,2006Q4,371.0,strata,75.6,593.6
200,Middle Ring,Auburn,2007-03-01,2007,3,2007Q1,308.0,strata,77.9,477.40000000000003
200,Middle Ring,Auburn,2007-06-01,2007,6,2007Q2,325.0,strata,77.9,503.75
200,Middle Ring,Auburn,2007-09-01,2007,9,2007Q3,400.0,strata,77.9,620.0
200,Middle Ring,Auburn,2007-12-01,2007,12,2007Q4,340.0,strata,77.9,527.0
200,Middle Ring,Auburn,2008-03-01,2008,3,2008Q1,308.0,strata,82.4,449.68
200,Middle Ring,Auburn,2008-06-01,2008,6,2008Q2,339.0,strata,82.4,494.94
200,Middle Ring,Auburn,2008-09-01,2008,9,2008Q3,331.0,strata,82.4,483.26
200,Middle Ring,Auburn,2008-12-01,2008,12,2008Q4,341.0,strata,82.4,497.86
200,Middle Ring,Auburn,2009-03-01,2009,3,2009Q1,380.0,strata,86.9,528.1999999999999
200,Middle Ring,Auburn,2009-06-01,2009,6,2009Q2,375.0,strata,86.9,521.25
200,Middle Ring,Auburn,2009-09-01,2009,9,2009Q3,424.0,strata,86.9,589.36
200,Middle Ring,Auburn,2009-12-01,2009,12,2009Q4,425.0,strata,86.9,590.75
200,Middle Ring,Auburn,2010-03-01,2010,3,2010Q1,400.0,strata,92.1,524.0
200,Middle Ring,Auburn,2010-06-01,2010,6,2010Q2,460.0,strata,92.1,602.6
200,Middle Ring,Auburn,2010-09-01,2010,9,2010Q3,438.0,strata,92.1,573.78
200,Middle Ring,Auburn,2010-12-01,2010,12,2010Q4,468.0,strata,92.1,613.08
200,Middle Ring,Auburn,2011-03-01,2011,3,2011Q1,419.0,strata,96.8,523.75
200,Middle Ring,Auburn,2011-06-01,2011,6,2011Q2,440.0,strata,96.8,550.0
200,Middle Ring,Auburn,2011-09-01,2011,9,2011Q3,428.0,strata,96.8,535.0
200,Middle Ring,Auburn,2011-12-01,2011,12,2011Q4,425.0,strata,96.8,531.25
200,Middle Ring,Auburn,2012-03-01,2012,3,2012Q1,480.0,strata,101.0,571.1999999999999
200,Middle Ring,Auburn,2012-06-01,2012,6,2012Q2,480.0,strata,101.0,571.1999999999999
200,Middle Ring,Auburn,2012-09-01,2012,9,2012Q3,425.0,strata,101.0,505.75
200,Middle Ring,Auburn,2012-12-01,2012,12,2012Q4,477.0,strata,101.0,567.63
200,Middle Ring,Auburn,2013-03-01,2013,3,2013Q1,493.0,strata,106.6,557.0899999999999
200,Middle Ring,Auburn,2013-06-01,2013,6,2013Q2,515.0,strata,106.6,581.9499999999999
200,Middle Ring,Auburn,2013-09-01,2013,9,2013Q3,528.0,strata,106.6,596.64
200,Middle Ring,Auburn,2013-12-01,2013,12,2013Q4,535.0,strata,106.6,604.55
200,Middle Ring,Auburn,2014-03-01,2014,3,2014Q1,524.0,strata,110.8,571.1600000000001
200,Middle Ring,Auburn,2014-06-01,2014,6,2014Q2,550.0,strata,110.8,599.5
200,Middle Ring,Auburn,2014-09-01,2014,9,2014Q3,590.0,strata,110.8,643.1
200,Middle Ring,Auburn,2014-12-01,2014,12,2014Q4,590.0,strata,110.8,643.1
200,Middle Ring,Auburn,2015-03-01,2015,3,2015Q1,605.0,strata,114.9,635.25
200,Middle Ring,Auburn,2015-06-01,2015,6,2015Q2,645.0,strata,114.9,677.25
200,Middle Ring,Auburn,2015-09-01,2015,9,2015Q3,645.0,strata,114.9,677.25
200,Middle Ring,Auburn,2015-12-01,2015,12,2015Q4,626.0,strata,114.9,657.3000000000001
200,Middle Ring,Auburn,2016-03-01,2016,3,2016Q1,621.0,strata,116.7,639.63
200,Middle Ring,Auburn,2016-06-01,2016,6,2016Q2,662.0,strata,116.7,681.86
200,Middle Ring,Auburn,2016-09-01,2016,9,2016Q3,657.0,strata,116.7,676.71
200,Middle Ring,Auburn,2016-12-01,2016,12,2016Q4,638.0,strata,116.7,657.14
200,Middle Ring,Auburn,2017-03-01,2017,3,2017Q1,635.0,strata,120.6,635.0
350,Middle Ring,Bankstown,1991-03-01,1991,3,1991Q1,136.0,strata,57.2,286.96
350,Middle Ring,Bankstown,1991-06-01,1991,6,1991Q2,136.0,strata,57.2,286.96
350,Middle Ring,Bankstown,1991-09-01,1991,9,1991Q3,136.0,strata,57.2,286.96
350,Middle Ring,Bankstown,1991-12-01,1991,12,1991Q4,136.0,strata,57.2,286.96
350,Middle Ring,Bankstown,1992-03-01,1992,3,1992Q1,145.0,strata,54.0,323.35
350,Middle Ring,Bankstown,1992-06-01,1992,6,1992Q2,141.0,strata,54.0,314.43
350,Middle Ring,Bankstown,1992-09-01,1992,9,1992Q3,147.0,strata,54.0,327.81
350,Middle Ring,Bankstown,1992-12-01,1992,12,1992Q4,145.0,strata,54.0,323.35
350,Middle Ring,Bankstown,1993-03-01,1993,3,1993Q1,148.0,strata,53.7,333.0
350,Middle Ring,Bankstown,1993-06-01,1993,6,1993Q2,149.0,strata,53.7,335.25
350,Middle Ring,Bankstown,1993-09-01,1993,9,1993Q3,144.0,strata,53.7,324.0
350,Middle Ring,Bankstown,1993-12-01,1993,12,1993Q4,155.0,strata,53.7,348.75
350,Middle Ring,Bankstown,1994-03-01,1994,3,1994Q1,153.0,strata,53.5,344.25
350,Middle Ring,Bankstown,1994-06-01,1994,6,1994Q2,160.0,strata,53.5,360.0
350,Middle Ring,Bankstown,1994-09-01,1994,9,1994Q3,159.0,strata,53.5,357.75
350,Middle Ring,Bankstown,1994-12-01,1994,12,1994Q4,159.0,strata,53.5,357.75
350,Middle Ring,Bankstown,1995-03-01,1995,3,1995Q1,165.0,strata,59.5,334.95
350,Middle Ring,Bankstown,1995-06-01,1995,6,1995Q2,162.0,strata,59.5,328.85999999999996
350,Middle Ring,Bankstown,1995-09-01,1995,9,1995Q3,160.0,strata,59.5,324.79999999999995
350,Middle Ring,Bankstown,1995-12-01,1995,12,1995Q4,159.0,strata,59.5,322.77
350,Middle Ring,Bankstown,1996-03-01,1996,3,1996Q1,155.0,strata,61.4,303.8
350,Middle Ring,Bankstown,1996-06-01,1996,6,1996Q2,155.0,strata,61.4,303.8
350,Middle Ring,Bankstown,1996-09-01,1996,9,1996Q3,155.0,strata,61.4,303.8
350,Middle Ring,Bankstown,1996-12-01,1996,12,1996Q4,152.0,strata,61.4,297.92
350,Middle Ring,Bankstown,1997-03-01,1997,3,1997Q1,159.0,strata,56.8,337.08000000000004
350,Middle Ring,Bankstown,1997-06-01,1997,6,1997Q2,169.0,strata,56.8,358.28000000000003
350,Middle Ring,Bankstown,1997-09-01,1997,9,1997Q3,175.0,strata,56.8,371.0
350,Middle Ring,Bankstown,1997-12-01,1997,12,1997Q4,179.0,strata,56.8,379.48
350,Middle Ring,Bankstown,1998-03-01,1998,3,1998Q1,179.0,strata,56.6,381.27
350,Middle Ring,Bankstown,1998-06-01,1998,6,1998Q2,175.0,strata,56.6,372.75
350,Middle Ring,Bankstown,1998-09-01,1998,9,1998Q3,180.0,strata,56.6,383.4
350,Middle Ring,Bankstown,1998-12-01,1998,12,1998Q4,185.0,strata,56.6,394.04999999999995
350,Middle Ring,Bankstown,1999-03-01,1999,3,1999Q1,186.0,strata,58.2,385.02
350,Middle Ring,Bankstown,1999-06-01,1999,6,1999Q2,190.0,strata,58.2,393.29999999999995
350,Middle Ring,Bankstown,1999-09-01,1999,9,1999Q3,190.0,strata,58.2,393.29999999999995
350,Middle Ring,Bankstown,1999-12-01,1999,12,1999Q4,195.0,strata,58.2,403.65
350,Middle Ring,Bankstown,2000-03-01,2000,3,2000Q1,212.0,strata,61.2,417.64
350,Middle Ring,Bankstown,2000-06-01,2000,6,2000Q2,220.0,strata,61.2,433.4
350,Middle Ring,Bankstown,2000-09-01,2000,9,2000Q3,212.0,strata,61.2,417.64
350,Middle Ring,Bankstown,2000-12-01,2000,12,2000Q4,223.0,strata,61.2,439.31
350,Middle Ring,Bankstown,2001-03-01,2001,3,2001Q1,215.0,strata,65.4,395.6
350,Middle Ring,Bankstown,2001-06-01,2001,6,2001Q2,230.0,strata,65.4,423.20000000000005
350,Middle Ring,Bankstown,2001-09-01,2001,9,2001Q3,239.0,strata,65.4,439.76
350,Middle Ring,Bankstown,2001-12-01,2001,12,2001Q4,237.0,strata,65.4,436.08000000000004
350,Middle Ring,Bankstown,2002-03-01,2002,3,2002Q1,248.0,strata,67.2,443.92
350,Middle Ring,Bankstown,2002-06-01,2002,6,2002Q2,275.0,strata,67.2,492.25
350,Middle Ring,Bankstown,2002-09-01,2002,9,2002Q3,276.0,strata,67.2,494.04
350,Middle Ring,Bankstown,2002-12-01,2002,12,2002Q4,280.0,strata,67.2,501.2
350,Middle Ring,Bankstown,2003-03-01,2003,3,2003Q1,273.0,strata,68.9,477.75
350,Middle Ring,Bankstown,2003-06-01,2003,6,2003Q2,290.0,strata,68.9,507.5
350,Middle Ring,Bankstown,2003-09-01,2003,9,2003Q3,311.0,strata,68.9,544.25
350,Middle Ring,Bankstown,2003-12-01,2003,12,2003Q4,319.0,strata,68.9,558.25
350,Middle Ring,Bankstown,2004-03-01,2004,3,2004Q1,320.0,strata,71.1,544.0
350,Middle Ring,Bankstown,2004-06-01,2004,6,2004Q2,315.0,strata,71.1,535.5
350,Middle Ring,Bankstown,2004-09-01,2004,9,2004Q3,305.0,strata,71.1,518.5
350,Middle Ring,Bankstown,2004-12-01,2004,12,2004Q4,302.0,strata,71.1,513.4
350,Middle Ring,Bankstown,2005-03-01,2005,3,2005Q1,305.0,strata,73.7,500.2
350,Middle Ring,Bankstown,2005-06-01,2005,6,2005Q2,315.0,strata,73.7,516.6
350,Middle Ring,Bankstown,2005-09-01,2005,9,2005Q3,298.0,strata,73.7,488.71999999999997
350,Middle Ring,Bankstown,2005-12-01,2005,12,2005Q4,285.0,strata,73.7,467.4
350,Middle Ring,Bankstown,2006-03-01,2006,3,2006Q1,305.0,strata,75.6,488.0
350,Middle Ring,Bankstown,2006-06-01,2006,6,2006Q2,285.0,strata,75.6,456.0
350,Middle Ring,Bankstown,2006-09-01,2006,9,2006Q3,292.0,strata,75.6,467.20000000000005
350,Middle Ring,Bankstown,2006-12-01,2006,12,2006Q4,278.0,strata,75.6,444.8
350,Middle Ring,Bankstown,2007-03-01,2007,3,2007Q1,288.0,strata,77.9,446.40000000000003
350,Middle Ring,Bankstown,2007-06-01,2007,6,2007Q2,270.0,strata,77.9,418.5
350,Middle Ring,Bankstown,2007-09-01,2007,9,2007Q3,290.0,strata,77.9,449.5
350,Middle Ring,Bankstown,2007-12-01,2007,12,2007Q4,295.0,strata,77.9,457.25
350,Middle Ring,Bankstown,2008-03-01,2008,3,2008Q1,255.0,strata,82.4,372.3
350,Middle Ring,Bankstown,2008-06-01,2008,6,2008Q2,275.0,strata,82.4,401.5
350,Middle Ring,Bankstown,2008-09-01,2008,9,2008Q3,280.0,strata,82.4,408.8
350,Middle Ring,Bankstown,2008-12-01,2008,12,2008Q4,270.0,strata,82.4,394.2
350,Middle Ring,Bankstown,2009-03-01,2009,3,2009Q1,325.0,strata,86.9,451.74999999999994
350,Middle Ring,Bankstown,2009-06-01,2009,6,2009Q2,320.0,strata,86.9,444.79999999999995
350,Middle Ring,Bankstown,2009-09-01,2009,9,2009Q3,323.0,strata,86.9,448.96999999999997
350,Middle Ring,Bankstown,2009-12-01,2009,12,2009Q4,313.0,strata,86.9,435.07
350,Middle Ring,Bankstown,2010-03-01,2010,3,2010Q1,350.0,strata,92.1,458.5
350,Middle Ring,Bankstown,2010-06-01,2010,6,2010Q2,360.0,strata,92.1,471.6
350,Middle Ring,Bankstown,2010-09-01,2010,9,2010Q3,335.0,strata,92.1,438.85
350,Middle Ring,Bankstown,2010-12-01,2010,12,2010Q4,350.0,strata,92.1,458.5
350,Middle Ring,Bankstown,2011-03-01,2011,3,2011Q1,328.0,strata,96.8,410.0
350,Middle Ring,Bankstown,2011-06-01,2011,6,2011Q2,345.0,strata,96.8,431.25
350,Middle Ring,Bankstown,2011-09-01,2011,9,2011Q3,340.0,strata,96.8,425.0
350,Middle Ring,Bankstown,2011-12-01,2011,12,2011Q4,350.0,strata,96.8,437.5
350,Middle Ring,Bankstown,2012-03-01,2012,3,2012Q1,375.0,strata,101.0,446.25
350,Middle Ring,Bankstown,2012-06-01,2012,6,2012Q2,398.0,strata,101.0,473.62
350,Middle Ring,Bankstown,2012-09-01,2012,9,2012Q3,365.0,strata,101.0,434.34999999999997
350,Middle Ring,Bankstown,2012-12-01,2012,12,2012Q4,386.0,strata,101.0,459.34
350,Middle Ring,Bankstown,2013-03-01,2013,3,2013Q1,366.0,strata,106.6,413.58
350,Middle Ring,Bankstown,2013-06-01,2013,6,2013Q2,393.0,strata,106.6,444.09
350,Middle Ring,Bankstown,2013-09-01,2013,9,2013Q3,408.0,strata,106.6,461.03999999999996
350,Middle Ring,Bankstown,2013-12-01,2013,12,2013Q4,451.0,strata,106.6,509.62999999999994
350,Middle Ring,Bankstown,2014-03-01,2014,3,2014Q1,437.0,strata,110.8,476.33000000000004
350,Middle Ring,Bankstown,2014-06-01,2014,6,2014Q2,460.0,strata,110.8,501.40000000000003
350,Middle Ring,Bankstown,2014-09-01,2014,9,2014Q3,480.0,strata,110.8,523.2
350,Middle Ring,Bankstown,2014-12-01,2014,12,2014Q4,497.0,strata,110.8,541.73
350,Middle Ring,Bankstown,2015-03-01,2015,3,2015Q1,516.0,strata,114.9,541.8000000000001
350,Middle Ring,Bankstown,2015-06-01,2015,6,2015Q2,550.0,strata,114.9,577.5
350,Middle Ring,Bankstown,2015-09-01,2015,9,2015Q3,550.0,strata,114.9,577.5
350,Middle Ring,Bankstown,2015-12-01,2015,12,2015Q4,587.0,strata,114.9,616.35
350,Middle Ring,Bankstown,2016-03-01,2016,3,2016Q1,800.0,strata,116.7,824.0
350,Middle Ring,Bankstown,2016-06-01,2016,6,2016Q2,636.0,strata,116.7,655.08
350,Middle Ring,Bankstown,2016-09-01,2016,9,2016Q3,573.0,strata,116.7,590.19
350,Middle Ring,Bankstown,2016-12-01,2016,12,2016Q4,580.0,strata,116.7,597.4
350,Middle Ring,Bankstown,2017-03-01,2017,3,2017Q1,600.0,strata,120.6,600.0
1300,Middle Ring,Burwood,1991-03-01,1991,3,1991Q1,136.0,strata,57.2,286.96
1300,Middle Ring,Burwood,1991-06-01,1991,6,1991Q2,136.0,strata,57.2,286.96
1300,Middle Ring,Burwood,1991-09-01,1991,9,1991Q3,136.0,strata,57.2,286.96
1300,Middle Ring,Burwood,1991-12-01,1991,12,1991Q4,136.0,strata,57.2,286.96
1300,Middle Ring,Burwood,1992-03-01,1992,3,1992Q1,145.0,strata,54.0,323.35
1300,Middle Ring,Burwood,1992-06-01,1992,6,1992Q2,145.0,strata,54.0,323.35
1300,Middle Ring,Burwood,1992-09-01,1992,9,1992Q3,145.0,strata,54.0,323.35
1300,Middle Ring,Burwood,1992-12-01,1992,12,1992Q4,145.0,strata,54.0,323.35
1300,Middle Ring,Burwood,1993-03-01,1993,3,1993Q1,181.0,strata,53.7,407.25
1300,Middle Ring,Burwood,1993-06-01,1993,6,1993Q2,146.0,strata,53.7,328.5
1300,Middle Ring,Burwood,1993-09-01,1993,9,1993Q3,155.0,strata,53.7,348.75
1300,Middle Ring,Burwood,1993-12-01,1993,12,1993Q4,176.0,strata,53.7,396.0
1300,Middle Ring,Burwood,1994-03-01,1994,3,1994Q1,162.0,strata,53.5,364.5
1300,Middle Ring,Burwood,1994-06-01,1994,6,1994Q2,178.0,strata,53.5,400.5
1300,Middle Ring,Burwood,1994-09-01,1994,9,1994Q3,190.0,strata,53.5,427.5
1300,Middle Ring,Burwood,1994-12-01,1994,12,1994Q4,214.0,strata,53.5,481.5
1300,Middle Ring,Burwood,1995-03-01,1995,3,1995Q1,177.0,strata,59.5,359.30999999999995
1300,Middle Ring,Burwood,1995-06-01,1995,6,1995Q2,178.0,strata,59.5,361.34
1300,Middle Ring,Burwood,1995-09-01,1995,9,1995Q3,184.0,strata,59.5,373.52
1300,Middle Ring,Burwood,1995-12-01,1995,12,1995Q4,193.0,strata,59.5,391.78999999999996
1300,Middle Ring,Burwood,1996-03-01,1996,3,1996Q1,200.0,strata,61.4,392.0
1300,Middle Ring,Burwood,1996-06-01,1996,6,1996Q2,186.0,strata,61.4,364.56
1300,Middle Ring,Burwood,1996-09-01,1996,9,1996Q3,190.0,strata,61.4,372.4
1300,Middle Ring,Burwood,1996-12-01,1996,12,1996Q4,182.0,strata,61.4,356.71999999999997
1300,Middle Ring,Burwood,1997-03-01,1997,3,1997Q1,209.0,strata,56.8,443.08000000000004
1300,Middle Ring,Burwood,1997-06-01,1997,6,1997Q2,195.0,strata,56.8,413.40000000000003
1300,Middle Ring,Burwood,1997-09-01,1997,9,1997Q3,259.0,strata,56.8,549.08
